C2308,32,000,State - KERALA,Total,17,517325,263097,254228,3751,1857,1894,513574,261240,252334,7707,4099,3608,59687,29062,30625,8642,5691,2951,47875,32002,15873,388868,189967,198901,0,0,0,0,0,0,0,0,0,0,0,0,795,419,376
C2308,32,000,State - KERALA,Total,18,527597,269522,258075,4645,2378,2267,522952,267144,255808,11958,6333,5625,29397,16361,13036,11015,7186,3829,34904,22456,12448,96412,55308,41104,309982,143544,166438,1485,691,794,26909,14813,12096,0,0,0,890,452,438
C2308,32,000,State - KERALA,Total,19,508771,257903,250868,4316,2207,2109,504455,255696,248759,14373,7620,6753,13554,7714,5840,11567,7375,4192,33363,20454,12909,63082,36323,26759,326701,153627,173074,2135,1032,1103,38729,21062,17667,0,0,0,951,489,462
C2308,32,000,State - KERALA,Total,20-24,2665809,1298826,1366983,29478,14375,15103,2636331,1284451,1351880,107392,52335,55057,40463,20825,19638,90215,55630,34585,319663,175751,143912,353961,181363,172598,942741,453673,489068,12161,6222,5939,229569,120506,109063,535279,215728,319551,4887,2418,2469
C2308,32,000,State - KERALA,Total,25-29,2604092,1203978,1400114,38561,17327,21234,2565531,1186651,1378880,131943,59965,71978,41335,21275,20060,166766,96714,70052,545973,278316,267657,433459,203461,229998,581870,250677,331193,8582,3939,4643,129323,70508,58815,521868,199715,322153,4412,2081,2331
C2308,32,000,State - KERALA,Total,30-34,2455501,1128217,1327284,46205,19077,27128,2409296,1109140,1300156,130886,58115,72771,55613,26144,29469,232108,118099,114009,553935,274859,279076,418992,195468,223524,568917,243983,324934,6585,3189,3396,87983,52597,35386,350479,134960,215519,3798,1726,2072
C2308,32,000,State - KERALA,Total,35-39,2579673,1161819,1417854,76937,27219,49718,2502736,1134600,1368136,141890,61061,80829,115199,49553,65646,362474,165923,196551,547033,258251,288782,390634,179698,210936,556192,245929,310263,6676,2651,4025,74832,44578,30254,303959,125333,178626,3847,1623,2224
C2308,32,000,State - KERALA,Total,40-44,2412498,1117424,1295074,100376,33979,66397,2312122,1083445,1228677,135851,59612,76239,184828,77335,107493,397441,182417,215024,494442,245761,248681,333397,157663,175734,465687,211539,254148,6056,2445,3611,64123,38948,25175,226811,106316,120495,3486,1409,2077
C2308,32,000,State - KERALA,Total,45-49,2348530,1105598,1242932,148520,47307,101213,2200010,1058291,1141719,131729,58547,73182,288007,120492,167515,462058,213292,248766,414986,212390,202596,283283,141696,141587,374706,180613,194093,5081,2260,2821,56442,35194,21248,180119,92284,87835,3599,1523,2076
C2308,32,000,State - KERALA,Total,50-54,1928145,931191,996954,151882,45522,106360,1776263,885669,890594,108424,49363,59061,300840,132813,168027,417370,203102,214268,314248,161799,152449,208757,108339,100418,251145,129651,121494,4386,2161,2225,38736,25088,13648,129139,71983,57156,3218,1370,1848
C2308,32,000,State - KERALA,Total,55-59,1742408,861527,880881,181121,52146,128975,1561287,809381,751906,98853,46360,52493,305334,138657,166677,378093,192681,185412,256277,136946,119331,167010,90991,76019,204091,112162,91929,5878,2641,3237,34184,22119,12065,108326,65431,42895,3241,1393,1848
C2308,32,000,State - KERALA,Total,60-64,1414671,685136,729535,202445,55376,147069,1212226,629760,582466,79053,37218,41835,275124,124307,150817,308230,153579,154651,172239,93285,78954,111667,64047,47620,136731,79094,57637,6375,2717,3658,40201,22701,17500,79457,51508,27949,3149,1304,1845
C2308,32,000,State - KERALA,Total,65-69,1002134,459232,542902,201551,51654,149897,800583,407578,393005,54040,24917,29123,220804,94481,126323,210638,100936,109702,97711,54001,43710,62511,37851,24660,75306,45746,29560,4049,1858,2191,29783,16940,12843,43016,29722,13294,2725,1126,1599
C2308,32,000,State - KERALA,Total,70-74,733372,326562,406810,169706,43070,126636,563666,283492,280174,39416,17981,21435,181281,77093,104188,149781,71684,78097,57508,31424,26084,37875,23682,14193,46032,29006,17026,2223,1134,1089,22117,12126,9991,25144,18366,6778,2289,996,1293
C2308,32,000,State - KERALA,Total,75-79,501367,208317,293050,131508,32400,99108,369859,175917,193942,27372,11893,15479,144220,58665,85555,94977,43136,51841,28892,15147,13745,19518,12406,7112,24287,15639,8648,1125,643,482,12859,6385,6474,14896,11305,3591,1713,698,1015
C2308,32,000,State - KERALA,Total,80+,541849,204348,337501,165900,36651,129249,375949,167697,208252,29075,11996,17079,175286,69115,106171,94766,42448,52318,23234,11378,11856,13815,8493,5322,17061,10737,6324,1008,655,353,8781,4180,4601,10710,7809,2901,2213,886,1327
C2308,32,000,State - KERALA,Total,Age not stated,34486,17297,17189,6651,3008,3643,27835,14289,13546,8122,4744,3378,3317,1461,1856,3363,1590,1773,3383,1767,1616,2279,1172,1107,3633,1743,1890,52,26,26,617,330,287,2118,876,1242,951,580,371
C2308,32,000,State - KERALA,Rural,All ages,17471135,8408054,9063081,2921815,1275624,1646191,14549320,7132430,7416890,676702,311567,365135,2424369,1155194,1269175,2726676,1369388,1357288,2709892,1391467,1318425,2026784,1003965,1022819,2432631,1159974,1272657,35048,15733,19315,457389,248896,208493,1030491,462498,567993,29338,13748,15590
C2308,32,000,State - KERALA,Rural,0-6,1823664,927888,895776,1823664,927888,895776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,32,000,State - KERALA,Rural,7,269683,137381,132302,38424,19923,18501,231259,117458,113801,3477,1856,1621,226186,114754,111432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596,848,748
C2308,32,000,State - KERALA,Rural,8,266464,135648,130816,8843,4651,4192,257621,130997,126624,2748,1459,1289,254285,129218,125067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,320,268
C2308,32,000,State - KERALA,Rural,9,274733,139969,134764,5003,2652,2351,269730,137317,132413,2708,1405,1303,250654,127904,122750,15916,7774,8142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,234,218
C2308,32,000,State - KERALA,Rural,10,308617,157549,151068,6522,3342,3180,302095,154207,147888,3012,1525,1487,202790,105558,97232,95777,46839,48938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,285,231
C2308,32,000,State - KERALA,Rural,11,300586,152852,147734,3723,1947,1776,296863,150905,145958,2842,1423,1419,62221,34609,27612,231375,114648,116727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,225,200
C2308,32,000,State - KERALA,Rural,12,289296,147699,141597,2584,1292,1292,286712,146407,140305,2735,1473,1262,10298,6257,4041,253080,128764,124316,20203,9689,10514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,224,172
C2308,32,000,State - KERALA,Rural,13,307138,155230,151908,2452,1217,1235,304686,154013,150673,2860,1499,1361,3243,1905,1338,201612,105440,96172,96517,44947,51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,222,232
C2308,32,000,State - KERALA,Rural,14,293701,149567,144134,2520,1310,1210,291181,148257,142924,2783,1440,1343,2013,1128,885,65544,38564,26980,220431,106911,113520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,214,196
C2308,32,000,State - KERALA,Rural,15,285887,145596,140291,2602,1333,1269,283285,144263,139022,2754,1475,1279,6507,3021,3486,16612,10993,5619,181873,94491,87382,75133,34081,41052,0,0,0,0,0,0,0,0,0,0,0,0,406,202,204
C2308,32,000,State - KERALA,Rural,16,271122,137616,133506,2257,1108,1149,268865,136508,132357,2935,1569,1366,23941,10780,13161,6662,4330,2332,68990,41474,27516,165968,78170,87798,0,0,0,0,0,0,0,0,0,0,0,0,369,185,184
C2308,32,000,State - KERALA,Rural,17,269726,137316,132410,2108,1033,1075,267618,136283,131335,4146,2209,1937,31178,15101,16077,5170,3333,1837,27221,17898,9323,199474,97517,101957,0,0,0,0,0,0,0,0,0,0,0,0,429,225,204
C2308,32,000,State - KERALA,Rural,18,274990,140996,133994,2673,1347,1326,272317,139649,132668,6497,3439,3058,15884,8768,7116,6758,4280,2478,20646,12991,7655,52338,29680,22658,154441,72016,82425,689,324,365,14638,7920,6718,0,0,0,426,231,195
C2308,32,000,State - KERALA,Rural,19,264088,134680,129408,2447,1191,1256,261641,133489,128152,7638,4066,3572,7625,4228,3397,6844,4267,2577,19887,11961,7926,35188,19879,15309,161819,76997,84822,1041,534,507,21140,11310,9830,0,0,0,459,247,212
C2308,32,000,State - KERALA,Rural,20-24,1386061,680283,705778,17484,8121,9363,1368577,672162,696415,55865,27365,28500,24196,12132,12064,54047,32278,21769,186387,101815,84572,196391,99910,96481,475272,230972,244300,5683,2921,2762,127677,64534,63143,240728,99046,141682,2331,1189,1142
C2308,32,000,State - KERALA,Rural,25-29,1369036,639039,729997,24432,10522,13910,1344604,628517,716087,68533,31399,37134,26204,13275,12929,97983,56003,41980,307330,156995,150335,236371,111262,125109,300603,130498,170105,3949,1780,2169,70925,36620,34305,230564,89652,140912,2142,1033,1109
C2308,32,000,State - KERALA,Rural,30-34,1278260,592974,685286,29734,11731,18003,1248526,581243,667283,67364,30041,37323,35067,16182,18885,129616,65949,63667,300456,149834,150622,224798,105428,119370,292002,126376,165626,3046,1415,1631,45354,26086,19268,148980,59092,89888,1843,840,1003
C2308,32,000,State - KERALA,Rural,35-39,1344629,608341,736288,51620,17558,34062,1293009,590783,702226,73227,31706,41521,71671,30790,40881,198608,91984,106624,291562,138164,153398,208208,95727,112481,284769,127370,157399,3109,1141,1968,36816,20978,15838,123143,52114,71029,1896,809,1087
C2308,32,000,State - KERALA,Rural,40-44,1246138,578217,667921,66038,21887,44151,1180100,556330,623770,69134,30412,38722,108830,46257,62573,211372,98952,112420,258815,128786,130029,174478,82471,92007,234823,107535,127288,2973,1088,1885,30190,17639,12551,87702,42459,45243,1783,731,1052
C2308,32,000,State - KERALA,Rural,45-49,1227882,578437,649445,98023,31306,66717,1129859,547131,582728,67850,30281,37569,166332,71749,94583,247687,116551,131136,217193,110841,106352,147377,73769,73608,185473,90453,95020,2404,1054,1350,26831,16200,10631,66760,35385,31375,1952,848,1104
C2308,32,000,State - KERALA,Rural,50-54,1001162,484917,516245,96630,29665,66965,904532,455252,449280,55423,25215,30208,168783,77103,91680,223665,110853,112812,164474,85210,79264,107380,56155,51225,119312,62623,56689,1996,976,1020,17576,10983,6593,44208,25386,18822,1715,748,967
C2308,32,000,State - KERALA,Rural,55-59,903383,446860,456523,113074,33949,79125,790309,412911,377398,50443,23843,26600,170066,79861,90205,201745,104040,97705,133836,71975,61861,84957,46848,38109,94673,53433,41240,2966,1292,1674,14882,9155,5727,34945,21658,13287,1796,806,990
C2308,32,000,State - KERALA,Rural,60-64,724947,351377,373570,122690,35554,87136,602257,315823,286434,39673,18905,20768,150205,70376,79829,160726,81002,79724,88240,48264,39976,55055,32364,22691,60812,36799,24013,3194,1248,1946,17761,9423,8338,24921,16722,8199,1670,720,950
C2308,32,000,State - KERALA,Rural,65-69,525265,240537,284728,120606,33023,87583,404659,207514,197145,27841,12923,14918,121208,53712,67496,112397,54704,57693,50847,28531,22316,30158,18884,11274,32652,20953,11699,1962,839,1123,13261,7161,6100,12875,9185,3690,1458,622,836
C2308,32,000,State - KERALA,Rural,70-74,381986,170673,211313,98910,27074,71836,283076,143599,139477,20063,9235,10828,98298,43087,55211,79395,38653,40742,29195,16422,12773,17825,11594,6231,18907,12648,6259,1026,502,524,9990,5464,4526,7156,5443,1713,1221,551,670
C2308,32,000,State - KERALA,Rural,75-79,266667,111752,154915,76492,20133,56359,190175,91619,98556,14314,6305,8009,81132,33870,47262,50899,23999,26900,13828,7842,5986,8736,5809,2927,9332,6406,2926,523,296,227,6025,3149,2876,4469,3566,903,917,377,540
C2308,32,000,State - KERALA,Rural,80+,298687,115981,182706,96926,23416,73510,201761,92565,109196,15650,6697,8953,103835,42819,61016,51395,24326,27069,10216,5523,4693,5793,3810,1983,5993,4021,1972,464,311,153,4002,2110,1892,3211,2431,780,1202,517,685
C2308,32,000,State - KERALA,Rural,Age not stated,17337,8679,8658,3334,1451,1883,14003,7228,6775,4187,2402,1785,1717,750,967,1791,862,929,1745,903,842,1156,607,549,1748,874,874,23,12,11,321,164,157,829,359,470,486,295,191
C2308,32,000,State - KERALA,Urban,All ages,15934926,7619358,8315568,2348422,1046885,1301537,13586504,6572473,7014031,636834,289799,347035,1977128,921726,1055402,2339034,1152908,1186126,2349917,1199316,1150601,1825605,902055,923550,2452451,1147389,1305062,38809,18531,20278,437799,259179,178620,1500830,668838,831992,28097,12732,15365
C2308,32,000,State - KERALA,Urban,0-6,1649291,840356,808935,1649291,840356,808935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,32,000,State - KERALA,Urban,7,240824,123282,117542,30294,15488,14806,210530,107794,102736,3308,1777,1531,205558,105141,100417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,876,788
C2308,32,000,State - KERALA,Urban,8,238588,121541,117047,6449,3274,3175,232139,118267,113872,2613,1380,1233,228938,116549,112389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,338,250
C2308,32,000,State - KERALA,Urban,9,244957,124659,120298,3932,1962,1970,241025,122697,118328,2508,1315,1193,223844,114220,109624,14186,6897,7289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,265,222
C2308,32,000,State - KERALA,Urban,10,272063,139136,132927,5414,2811,2603,266649,136325,130324,2805,1450,1355,177431,92651,84780,85925,41989,43936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,235,253
C2308,32,000,State - KERALA,Urban,11,267434,136288,131146,2977,1530,1447,264457,134758,129699,2598,1344,1254,50947,28753,22194,210446,104404,106042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,257,209
C2308,32,000,State - KERALA,Urban,12,252488,129253,123235,1871,934,937,250617,128319,122298,2439,1260,1179,7644,4748,2896,222250,113737,108513,17908,8368,9540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,206,170
C2308,32,000,State - KERALA,Urban,13,271568,138248,133320,2054,990,1064,269514,137258,132256,2575,1354,1221,2130,1264,866,176193,92906,83287,88212,41511,46701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,223,181
C2308,32,000,State - KERALA,Urban,14,259879,133095,126784,1961,1010,951,257918,132085,125833,2577,1391,1186,1373,758,615,53699,32084,21615,199879,97649,102230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,203,187
C2308,32,000,State - KERALA,Urban,15,255813,130527,125286,2061,1049,1012,253752,129478,124274,2542,1320,1222,5511,2540,2971,12250,8235,4015,162662,84916,77746,70367,32246,38121,0,0,0,0,0,0,0,0,0,0,0,0,420,221,199
C2308,32,000,State - KERALA,Urban,16,244037,124038,119999,1786,889,897,242251,123149,119102,2633,1492,1141,21694,9809,11885,4679,3209,1470,57468,34840,22628,155401,73595,81806,0,0,0,0,0,0,0,0,0,0,0,0,376,204,172
C2308,32,000,State - KERALA,Urban,17,247599,125781,121818,1643,824,819,245956,124957,120999,3561,1890,1671,28509,13961,14548,3472,2358,1114,20654,14104,6550,189394,92450,96944,0,0,0,0,0,0,0,0,0,0,0,0,366,194,172
C2308,32,000,State - KERALA,Urban,18,252607,128526,124081,1972,1031,941,250635,127495,123140,5461,2894,2567,13513,7593,5920,4257,2906,1351,14258,9465,4793,44074,25628,18446,155541,71528,84013,796,367,429,12271,6893,5378,0,0,0,464,221,243
C2308,32,000,State - KERALA,Urban,19,244683,123223,121460,1869,1016,853,242814,122207,120607,6735,3554,3181,5929,3486,2443,4723,3108,1615,13476,8493,4983,27894,16444,11450,164882,76630,88252,1094,498,596,17589,9752,7837,0,0,0,492,242,250
C2308,32,000,State - KERALA,Urban,20-24,1279748,618543,661205,11994,6254,5740,1267754,612289,655465,51527,24970,26557,16267,8693,7574,36168,23352,12816,133276,73936,59340,157570,81453,76117,467469,222701,244768,6478,3301,3177,101892,55972,45920,294551,116682,177869,2556,1229,1327
C2308,32,000,State - KERALA,Urban,25-29,1235056,564939,670117,14129,6805,7324,1220927,558134,662793,63410,28566,34844,15131,8000,7131,68783,40711,28072,238643,121321,117322,197088,92199,104889,281267,120179,161088,4633,2159,2474,58398,33888,24510,291304,110063,181241,2270,1048,1222
C2308,32,000,State - KERALA,Urban,30-34,1177241,535243,641998,16471,7346,9125,1160770,527897,632873,63522,28074,35448,20546,9962,10584,102492,52150,50342,253479,125025,128454,194194,90040,104154,276915,117607,159308,3539,1774,1765,42629,26511,16118,201499,75868,125631,1955,886,1069
C2308,32,000,State - KERALA,Urban,35-39,1235044,553478,681566,25317,9661,15656,1209727,543817,665910,68663,29355,39308,43528,18763,24765,163866,73939,89927,255471,120087,135384,182426,83971,98455,271423,118559,152864,3567,1510,2057,38016,23600,14416,180816,73219,107597,1951,814,1137
C2308,32,000,State - KERALA,Urban,40-44,1166360,539207,627153,34338,12092,22246,1132022,527115,604907,66717,29200,37517,75998,31078,44920,186069,83465,102604,235627,116975,118652,158919,75192,83727,230864,104004,126860,3083,1357,1726,33933,21309,12624,139109,63857,75252,1703,678,1025
C2308,32,000,State - KERALA,Urban,45-49,1120648,527161,593487,50497,16001,34496,1070151,511160,558991,63879,28266,35613,121675,48743,72932,214371,96741,117630,197793,101549,96244,135906,67927,67979,189233,90160,99073,2677,1206,1471,29611,18994,10617,113359,56899,56460,1647,675,972
C2308,32,000,State - KERALA,Urban,50-54,926983,446274,480709,55252,15857,39395,871731,430417,441314,53001,24148,28853,132057,55710,76347,193705,92249,101456,149774,76589,73185,101377,52184,49193,131833,67028,64805,2390,1185,1205,21160,14105,7055,84931,46597,38334,1503,622,881
C2308,32,000,State - KERALA,Urban,55-59,839025,414667,424358,68047,18197,49850,770978,396470,374508,48410,22517,25893,135268,58796,76472,176348,88641,87707,122441,64971,57470,82053,44143,37910,109418,58729,50689,2912,1349,1563,19302,12964,6338,73381,43773,29608,1445,587,858
C2308,32,000,State - KERALA,Urban,60-64,689724,333759,355965,79755,19822,59933,609969,313937,296032,39380,18313,21067,124919,53931,70988,147504,72577,74927,83999,45021,38978,56612,31683,24929,75919,42295,33624,3181,1469,1712,22440,13278,9162,54536,34786,19750,1479,584,895
C2308,32,000,State - KERALA,Urban,65-69,476869,218695,258174,80945,18631,62314,395924,200064,195860,26199,11994,14205,99596,40769,58827,98241,46232,52009,46864,25470,21394,32353,18967,13386,42654,24793,17861,2087,1019,1068,16522,9779,6743,30141,20537,9604,1267,504,763
C2308,32,000,State - KERALA,Urban,70-74,351386,155889,195497,70796,15996,54800,280590,139893,140697,19353,8746,10607,82983,34006,48977,70386,33031,37355,28313,15002,13311,20050,12088,7962,27125,16358,10767,1197,632,565,12127,6662,5465,17988,12923,5065,1068,445,623
C2308,32,000,State - KERALA,Urban,75-79,234700,96565,138135,55016,12267,42749,179684,84298,95386,13058,5588,7470,63088,24795,38293,44078,19137,24941,15064,7305,7759,10782,6597,4185,14955,9233,5722,602,347,255,6834,3236,3598,10427,7739,2688,796,321,475
C2308,32,000,State - KERALA,Urban,80+,243162,88367,154795,68974,13235,55739,174188,75132,99056,13425,5299,8126,71451,26296,45155,43371,18122,25249,13018,5855,7163,8022,4683,3339,11068,6716,4352,544,344,200,4779,2070,2709,7499,5378,2121,1011,369,642
C2308,32,000,State - KERALA,Urban,Age not stated,17149,8618,8531,3317,1557,1760,13832,7061,6771,3935,2342,1593,1600,711,889,1572,728,844,1638,864,774,1123,565,558,1885,869,1016,29,14,15,296,166,130,1289,517,772,465,285,180
C2308,32,588,District - Kasaragod,Total,All ages,1307375,628613,678762,269883,112137,157746,1037492,516476,521016,25829,11371,14458,202154,97192,104962,237196,116942,120254,176549,91579,84970,141239,71855,69384,168409,83408,85001,1718,954,764,17887,10152,7735,61375,30730,30645,5136,2293,2843
C2308,32,588,District - Kasaragod,Total,0-6,155807,79460,76347,155807,79460,76347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,32,588,District - Kasaragod,Total,7,21880,11257,10623,3465,1807,1658,18415,9450,8965,205,101,104,18019,9233,8786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,116,75
C2308,32,588,District - Kasaragod,Total,8,20557,10379,10178,742,378,364,19815,10001,9814,96,54,42,19618,9892,9726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,55,46
C2308,32,588,District - Kasaragod,Total,9,22581,11629,10952,590,312,278,21991,11317,10674,91,49,42,20457,10510,9947,1368,710,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,48,27
C2308,32,588,District - Kasaragod,Total,10,25323,13009,12314,771,382,389,24552,12627,11925,104,54,50,17310,9082,8228,7053,3452,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,39,46
C2308,32,588,District - Kasaragod,Total,11,24425,12449,11976,408,221,187,24017,12228,11789,113,58,55,6584,3640,2944,17227,8484,8743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,46,47
C2308,32,588,District - Kasaragod,Total,12,23099,11805,11294,190,90,100,22909,11715,11194,79,44,35,1466,901,565,19785,10021,9764,1497,705,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,44,38
C2308,32,588,District - Kasaragod,Total,13,25405,12889,12516,193,99,94,25212,12790,12422,99,54,45,456,258,198,17518,9192,8326,7059,3239,3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,47,33
C2308,32,588,District - Kasaragod,Total,14,23619,12189,11430,200,112,88,23419,12077,11342,88,43,45,250,152,98,6862,3992,2870,16152,7858,8294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,32,35
C2308,32,588,District - Kasaragod,Total,15,22922,11564,11358,190,91,99,22732,11473,11259,87,41,46,444,228,216,2091,1336,755,14580,7417,7163,5441,2409,3032,0,0,0,0,0,0,0,0,0,0,0,0,89,42,47
C2308,32,588,District - Kasaragod,Total,16,22139,11154,10985,179,81,98,21960,11073,10887,111,66,45,1431,609,822,1002,604,398,6671,3961,2710,12678,5799,6879,0,0,0,0,0,0,0,0,0,0,0,0,67,34,33
C2308,32,588,District - Kasaragod,Total,17,22855,11583,11272,161,78,83,22694,11505,11189,171,87,84,2053,981,1072,878,528,350,2938,1943,995,16566,7927,8639,0,0,0,0,0,0,0,0,0,0,0,0,88,39,49
C2308,32,588,District - Kasaragod,Total,18,23773,12083,11690,229,93,136,23544,11990,11554,262,141,121,1360,752,608,1188,631,557,2300,1452,848,5108,2776,2332,12273,5631,6642,85,44,41,868,504,364,0,0,0,100,59,41
C2308,32,588,District - Kasaragod,Total,19,22784,11381,11403,201,101,100,22583,11280,11303,322,169,153,770,440,330,1305,670,635,2123,1201,922,3535,1949,1586,13184,6129,7055,101,47,54,1141,619,522,0,0,0,102,56,46
C2308,32,588,District - Kasaragod,Total,20-24,117636,55642,61994,1484,634,850,116152,55008,61144,2130,1012,1118,3222,1658,1564,10557,4903,5654,17197,8552,8645,18842,9102,9740,41338,19603,21735,483,242,241,5751,3063,2688,16172,6669,9503,460,204,256
C2308,32,588,District - Kasaragod,Total,25-29,113958,51448,62510,2203,824,1379,111755,50624,61131,2604,1208,1396,4685,2166,2519,16576,7426,9150,24992,12040,12952,20339,9336,11003,25747,11150,14597,298,132,166,2795,1522,1273,13353,5471,7882,366,173,193
